Year,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
2016,525,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24391,Subscriber,1954,2
2016,242,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,26311,Subscriber,1985,2
2016,266,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24667,Subscriber,1980,1
2016,324,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26180,Subscriber,1984,1
2016,303,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24494,Subscriber,1970,1
2016,583,3279,Dixon Mills,40.72163014,-74.04996783,3202,Newport PATH,40.7272235,-74.0337589,26316,Subscriber,1988,1
2016,184,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,24488,Subscriber,1981,1
2016,320,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,24626,Subscriber,,0
2016,170,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26200,Subscriber,1984,1
2016,897,3268,Lafayette Park,40.71346383,-74.06285852,3183,Exchange Place,40.7162469,-74.0334588,24427,Subscriber,1982,2
2016,150,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24612,Subscriber,1965,1
2016,323,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,26156,Subscriber,1990,1
2016,646,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,26161,Subscriber,1984,2
2016,271,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,24484,Subscriber,1982,1
2016,339,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,24441,Subscriber,1988,1
2016,346,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24455,Subscriber,1988,1
2016,247,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26216,Subscriber,1981,0
2016,1069,3193,Lincoln Park,40.7246051,-74.07840595,3214,Essex Light Rail,40.7127742,-74.0364857,24580,Subscriber,1986,1
2016,425,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,26203,Subscriber,1985,1
2016,552,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24660,Subscriber,1959,1
2016,397,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.73496102,-74.05950308,24719,Subscriber,1977,2
2016,376,3273,Manila & 1st,40.72165072,-74.04288411,3183,Exchange Place,40.7162469,-74.0334588,24692,Subscriber,1980,1
2016,223,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26220,Subscriber,1980,1
2016,331,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24492,Subscriber,1967,2
2016,120,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24488,Subscriber,1981,1
2016,145,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,24436,Subscriber,1982,2
2016,409,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,26207,Subscriber,1990,1
2016,107,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24416,Subscriber,1972,1
2016,1007,3193,Lincoln Park,40.7246051,-74.07840595,3187,Warren St,40.7211236,-74.03805095,24723,Subscriber,1985,1
2016,772,3194,McGinley Square,40.72533993,-74.06762213,3184,Paulus Hook,40.7141454,-74.0335519,24638,Subscriber,1983,1
2016,104,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,26268,Subscriber,1984,1
2016,336,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24418,Subscriber,1979,1
2016,1396,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3278,Monmouth and 6th,40.72568548,-74.04879034,26235,Subscriber,1987,2
2016,328,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,24661,Subscriber,1964,1
